Acession;Genotype;Country;Date
KX358424;East-Central-South-African;India;2015
KX358425;East-Central-South-African;India;2015
KX394251;Asian and Caribbean;Brazil;2014
KX394252;Asian and Caribbean;Brazil;2014
KX394253;Asian and Caribbean;Brazil;2015
KX394254;Asian and Caribbean;Brazil;2015
KX394255;Asian and Caribbean;Brazil;2015
KX398673;Asian and Caribbean;Mexico;2015
KX496989;Asian and Caribbean;Colombia;2016
KX585205;East-Central-South-African;Brazil;2016
KX585206;East-Central-South-African;Brazil;2016
KX585207;East-Central-South-African;Brazil;2016
KX585208;East-Central-South-African;Brazil;2016
KX585209;East-Central-South-African;Brazil;2016
KX585210;East-Central-South-African;Brazil;2016
KX619422;East-Central-South-African;India;2014
KX619423;East-Central-South-African;India;2014
KX619424;East-Central-South-African;India;2015
KX619425;East-Central-South-African;India;2015
KX619426;East-Central-South-African;India;2015
KX702401;Asian and Caribbean;Haiti;2014
KX702402;Asian and Caribbean;Haiti;2014
KX966400;East-Central-South-African;Brazil;2016
KX966401;East-Central-South-African;Brazil;2016
KX966402;East-Central-South-African;Brazil;2016
KX966403;East-Central-South-African;Brazil;2016
KX966404;East-Central-South-African;Brazil;2016
KX966405;East-Central-South-African;Brazil;2016
KX966406;East-Central-South-African;Brazil;2016
KX966407;East-Central-South-African;Brazil;2016
KX966408;East-Central-South-African;Brazil;2016
KX966409;East-Central-South-African;Brazil;2016
KY039475;East-Central-South-African;India;2016
KY052024;East-Central-South-African;India;2015
KY057363;East-Central-South-African;India;2016
KY131437;East-Central-South-African;Viet Nam;2012
KY131438;East-Central-South-African;Viet Nam;2012
KY131439;East-Central-South-African;Viet Nam;2012
KY131440;East-Central-South-African;Viet Nam;2012
KY272961;Asian and Caribbean;Dominican Republic;2014
KY272962;Asian and Caribbean;Dominican Republic;2014
KY272963;Asian and Caribbean;Dominican Republic;2014
KY272964;Asian and Caribbean;Dominican Republic;2014
KY272965;Asian and Caribbean;Dominican Republic;2014
KY272966;Asian and Caribbean;Dominican Republic;2014
KY272967;Asian and Caribbean;Dominican Republic;2014
KY272968;Asian and Caribbean;Dominican Republic;2014
KY272969;Asian and Caribbean;Dominican Republic;2014
KY272970;Asian and Caribbean;Dominican Republic;2014
KY315505;East-Central-South-African;India;2016
KY315506;East-Central-South-African;India;2016
KY315507;East-Central-South-African;India;2016
KY315508;East-Central-South-African;India;2016
KY415978;Asian and Caribbean;Haiti;2014
KY415979;Asian and Caribbean;Haiti;2014
KY415980;Asian and Caribbean;Haiti;2014
KY415981;Asian and Caribbean;Haiti;2014
KY415982;Asian and Caribbean;Haiti;2014
KY415983;Asian and Caribbean;Haiti;2014
KY415984;Asian and Caribbean;Haiti;2014
KY415985;Asian and Caribbean;Haiti;2014
KY435454;Asian and Caribbean;Trinidad and Tobago;2011
KY435455;Asian and Caribbean;Anguilla;2014
KY435456;Asian and Caribbean;Suriname;2014
KY435457;Asian and Caribbean;Montserrat;2014
KY435458;Asian and Caribbean;Guyana;2014
KY435459;Asian and Caribbean;Cayman Islands;2014
KY435460;Asian and Caribbean;Cayman Islands;2014
KY435461;Asian and Caribbean;Jamaica;2014
KY435462;Asian and Caribbean;Jamaica;2014
KY435463;Asian and Caribbean;Suriname;2014
KY435464;Asian and Caribbean;Barbados;2014
KY435465;Asian and Caribbean;Trinidad and Tobago;2014
KY435466;Asian and Caribbean;Barbados;2014
KY435467;Asian and Caribbean;Montserrat;2014
KY435468;Asian and Caribbean;Jamaica;2014
KY435469;Asian and Caribbean;Grenada;2014
KY435470;Asian and Caribbean;Bahamas;2014
KY435471;Asian and Caribbean;Turks and Caicos;2014
KY435472;Asian and Caribbean;Grenada;2014
KY435473;Asian and Caribbean;Saint Lucia;2014
KY435474;Asian and Caribbean;Saint Lucia;2014
KY435475;Asian and Caribbean;Saint Vincent and the Grenadines;2014
KY435476;Asian and Caribbean;Turks and Caicos;2014
KY435477;Asian and Caribbean;Guyana;2014
KY435478;Asian and Caribbean;Guyana;2014
KY435479;Asian and Caribbean;Antigua and Barbuda;2014
KY435480;Asian and Caribbean;Haiti;2014
KY435481;Asian and Caribbean;Saint Lucia;2014
KY435482;Asian and Caribbean;Saint Kitts and Nevis;2014
KY435483;Asian and Caribbean;Anguilla;2014
KY435484;Asian and Caribbean;Dominica;2014
KY435485;Asian and Caribbean;Dominica;2014
KY435486;Asian and Caribbean;British Virgin Islands;2014
KY499006;East-Central-South-African;India;2016
KY499007;East-Central-South-African;India;2016
KY499008;East-Central-South-African;India;2016
KY499009;East-Central-South-African;India;2016
KY499010;East-Central-South-African;India;2016
KY499011;East-Central-South-African;India;2016
KY499012;East-Central-South-African;India;2016
KY499013;East-Central-South-African;India;2016
KY499014;East-Central-South-African;India;2016
KY499015;East-Central-South-African;India;2016
KY499016;East-Central-South-African;India;2016
KY499017;East-Central-South-African;India;2016
KY499018;East-Central-South-African;India;2016
KY499019;East-Central-South-African;India;2016
KY499020;East-Central-South-African;India;2016
KY499021;East-Central-South-African;India;2016
KY499022;East-Central-South-African;India;2016
KY499023;East-Central-South-African;India;2016
KY499024;East-Central-South-African;India;2016
KY499025;East-Central-South-African;India;2016
KY499026;East-Central-South-African;India;2016
KY499027;East-Central-South-African;India;2016
KY499028;East-Central-South-African;India;2016
KY499029;East-Central-South-African;India;2016
KY499030;East-Central-South-African;India;2016
KY499031;East-Central-South-African;India;2016
KY575565;Asian and Caribbean;USA;2014
KY575566;Asian and Caribbean;USA;2014
KY575567;East-Central-South-African;USA;2006
KY575568;East-Central-South-African;USA;2006
KY575569;Asian and Caribbean;USA;2014
KY575570;East-Central-South-African;USA;2008
KY575571;East-Central-South-African;USA;2006
KY575572;Asian and Caribbean;USA;2014
KY575573;Asian and Caribbean;USA;2014
KY645999;Asian and Caribbean;Colombia;2015
KY646000;Asian and Caribbean;Colombia;2015
KY649628;Asian and Caribbean;Indonesia;2014
KY649629;Asian and Caribbean;Indonesia;2014
KY649630;Asian and Caribbean;Indonesia;2014
KY680347;Asian and Caribbean;USA;2014
KY680348;Asian and Caribbean;USA;2014
KY680349;Asian and Caribbean;USA;2014
KY680350;Asian and Caribbean;USA;2014
KY680351;Asian and Caribbean;USA;2014
KY680352;Asian and Caribbean;USA;2014
KY680353;Asian and Caribbean;USA;2014
KY680354;Asian and Caribbean;USA;2014
KY680355;Asian and Caribbean;USA;2014
KY680356;Asian and Caribbean;USA;2014
KY680357;Asian and Caribbean;USA;2014
KY680358;Asian and Caribbean;USA;2014
KY680359;Asian and Caribbean;USA;2014
KY680360;Asian and Caribbean;USA;2014
KY680361;Asian and Caribbean;USA;2014
KY680362;Asian and Caribbean;USA;2014
KY680363;Asian and Caribbean;USA;2014
KY680364;Asian and Caribbean;USA;2014
KY680365;Asian and Caribbean;USA;2014
KY680366;Asian and Caribbean;USA;2015
KY680367;Asian and Caribbean;USA;2014
KY680368;Asian and Caribbean;USA;2014
KY680369;Asian and Caribbean;USA;2014
KY680370;Asian and Caribbean;USA;2014
KY680371;Asian and Caribbean;USA;2014
KY680372;Asian and Caribbean;USA;2014
KY680373;Asian and Caribbean;USA;2014
KY680374;Asian and Caribbean;USA;2014
KY680375;Asian and Caribbean;USA;2014
KY680376;Asian and Caribbean;USA;2014
KY680377;Asian and Caribbean;USA;2014
KY680378;Asian and Caribbean;USA;2014
KY680379;Asian and Caribbean;USA;2014
KY680380;Asian and Caribbean;USA;2014
KY680381;Asian and Caribbean;USA;2014
KY680382;Asian and Caribbean;USA;2014
KY680383;Asian and Caribbean;USA;2014
KY680384;Asian and Caribbean;USA;2014
KY680385;Asian and Caribbean;USA;2014
KY680386;Asian and Caribbean;USA;2014
KY680387;Asian and Caribbean;USA;2014
KY680388;Asian and Caribbean;USA;2014
KY680389;Asian and Caribbean;USA;2015
KY680390;Asian and Caribbean;USA;2014
KY680391;Asian and Caribbean;USA;2014
KY680392;Asian and Caribbean;USA;2014
KY680393;Asian and Caribbean;USA;2014
KY680394;Asian and Caribbean;USA;2014
KY680395;Asian and Caribbean;USA;2014
KY680396;Asian and Caribbean;USA;2014
KY680397;Asian and Caribbean;USA;2014
KY680398;Asian and Caribbean;USA;2014
KY680399;Asian and Caribbean;USA;2014
KY680400;Asian and Caribbean;USA;2014
KY680401;Asian and Caribbean;USA;2014
KY680402;Asian and Caribbean;USA;2014
KY680403;Asian and Caribbean;USA;2014
KY680404;Asian and Caribbean;USA;2014
KY680405;Asian and Caribbean;USA;2014
KY680406;Asian and Caribbean;USA;2014
KY680407;Asian and Caribbean;USA;2014
KY680408;Asian and Caribbean;USA;2014
KY680409;Asian and Caribbean;USA;2014
KY680410;Asian and Caribbean;USA;2014
KY680411;Asian and Caribbean;USA;2014
KY680412;Asian and Caribbean;USA;2014
KY680413;Asian and Caribbean;USA;2014
KY680414;Asian and Caribbean;USA;2014
KY703888;Asian and Caribbean;Nicaragua;2015
KY703889;Asian and Caribbean;Nicaragua;2015
KY703890;Asian and Caribbean;Nicaragua;2015
KY703891;Asian and Caribbean;Nicaragua;2015
KY703892;Asian and Caribbean;Nicaragua;2015
KY703893;Asian and Caribbean;Nicaragua;2015
KY703894;Asian and Caribbean;Nicaragua;2015
KY703895;Asian and Caribbean;Nicaragua;2015
KY703896;Asian and Caribbean;Nicaragua;2014
KY703897;Asian and Caribbean;Nicaragua;2015
KY703898;Asian and Caribbean;Nicaragua;2015
KY703899;Asian and Caribbean;Nicaragua;2015
KY703900;Asian and Caribbean;Nicaragua;2015
KY703901;Asian and Caribbean;Nicaragua;2015
KY703902;Asian and Caribbean;Nicaragua;2015
KY703903;Asian and Caribbean;Nicaragua;2015
KY703904;Asian and Caribbean;Nicaragua;2014
KY703905;Asian and Caribbean;Nicaragua;2015
KY703906;Asian and Caribbean;Nicaragua;2015
KY703907;Asian and Caribbean;Nicaragua;2015
KY703908;Asian and Caribbean;Nicaragua;2014
KY703909;Asian and Caribbean;Nicaragua;2015
KY703910;Asian and Caribbean;Nicaragua;2015
KY703911;Asian and Caribbean;Nicaragua;2015
KY703912;Asian and Caribbean;Nicaragua;2015
KY703913;Asian and Caribbean;Nicaragua;2015
KY703914;Asian and Caribbean;Nicaragua;2015
KY703915;Asian and Caribbean;Nicaragua;2015
KY703916;Asian and Caribbean;Nicaragua;2015
KY703917;Asian and Caribbean;Nicaragua;2016
KY703918;Asian and Caribbean;Nicaragua;2015
KY703919;Asian and Caribbean;Nicaragua;2015
KY703920;Asian and Caribbean;Nicaragua;2015
KY703921;Asian and Caribbean;Nicaragua;2015
KY703922;Asian and Caribbean;Nicaragua;2015
KY703923;Asian and Caribbean;Nicaragua;2015
KY703924;Asian and Caribbean;Nicaragua;2015
KY703925;Asian and Caribbean;Nicaragua;2015
KY703926;Asian and Caribbean;Nicaragua;2015
KY703927;Asian and Caribbean;Nicaragua;2015
KY703928;Asian and Caribbean;Nicaragua;2015
KY703929;Asian and Caribbean;Nicaragua;2015
KY703930;Asian and Caribbean;Nicaragua;2015
KY703931;Asian and Caribbean;Nicaragua;2015
KY703932;Asian and Caribbean;Nicaragua;2015
KY703933;Asian and Caribbean;Nicaragua;2015
KY703934;Asian and Caribbean;Nicaragua;2015
KY703935;Asian and Caribbean;Nicaragua;2015
KY703936;Asian and Caribbean;Nicaragua;2015
KY703937;Asian and Caribbean;Nicaragua;2015
KY703938;Asian and Caribbean;Nicaragua;2015
KY703939;Asian and Caribbean;Nicaragua;2015
KY703940;Asian and Caribbean;Nicaragua;2014
KY703941;Asian and Caribbean;Nicaragua;2015
KY703942;Asian and Caribbean;Nicaragua;2015
KY703943;Asian and Caribbean;Nicaragua;2015
KY703944;Asian and Caribbean;Nicaragua;2015
KY703945;Asian and Caribbean;Nicaragua;2015
KY703946;Asian and Caribbean;Nicaragua;2015
KY703947;Asian and Caribbean;Nicaragua;2014
KY703948;Asian and Caribbean;Nicaragua;2015
KY703949;Asian and Caribbean;Nicaragua;2015
KY703950;Asian and Caribbean;Nicaragua;2014
KY703951;Asian and Caribbean;Nicaragua;2015
KY703952;Asian and Caribbean;Nicaragua;2015
KY703953;Asian and Caribbean;Nicaragua;2015
KY703954;Asian and Caribbean;Nicaragua;2014
KY703955;Asian and Caribbean;Nicaragua;2015
KY703956;Asian and Caribbean;Nicaragua;2014
KY703957;Asian and Caribbean;Nicaragua;2015
KY703958;Asian and Caribbean;Nicaragua;2015
KY703959;Asian and Caribbean;Nicaragua;2014
KY703960;Asian and Caribbean;Nicaragua;2015
KY703961;Asian and Caribbean;Nicaragua;2015
KY703962;Asian and Caribbean;Nicaragua;2015
KY703963;Asian and Caribbean;Nicaragua;2015
KY703964;Asian and Caribbean;Nicaragua;2015
KY703965;Asian and Caribbean;Nicaragua;2015
KY703966;Asian and Caribbean;Nicaragua;2015
KY703967;Asian and Caribbean;Nicaragua;2015
KY703968;Asian and Caribbean;Nicaragua;2015
KY703969;Asian and Caribbean;Nicaragua;2014
KY703970;Asian and Caribbean;Nicaragua;2015
KY703971;Asian and Caribbean;Nicaragua;2015
KY703972;Asian and Caribbean;Nicaragua;2014
KY703973;Asian and Caribbean;Nicaragua;2015
KY703974;Asian and Caribbean;Nicaragua;2015
KY703975;Asian and Caribbean;Nicaragua;2015
KY703976;Asian and Caribbean;Nicaragua;2015
KY703977;Asian and Caribbean;Nicaragua;2015
KY703978;Asian and Caribbean;Nicaragua;2015
KY703979;Asian and Caribbean;Nicaragua;2015
KY703980;Asian and Caribbean;Nicaragua;2015
KY703981;Asian and Caribbean;Nicaragua;2014
KY703982;Asian and Caribbean;Nicaragua;2015
KY703983;Asian and Caribbean;Nicaragua;2014
KY703984;Asian and Caribbean;Nicaragua;2014
KY703985;Asian and Caribbean;Nicaragua;2015
KY703986;Asian and Caribbean;Nicaragua;2015
KY703987;Asian and Caribbean;Nicaragua;2015
KY703988;Asian and Caribbean;Nicaragua;2014
KY703989;Asian and Caribbean;Nicaragua;2014
KY703990;Asian and Caribbean;Nicaragua;2015
KY703991;Asian and Caribbean;Nicaragua;2015
KY703992;Asian and Caribbean;Nicaragua;2015
KY703993;Asian and Caribbean;Nicaragua;2014
KY703994;Asian and Caribbean;Nicaragua;2015
KY703995;Asian and Caribbean;Nicaragua;2015
KY703996;Asian and Caribbean;Nicaragua;2015
KY703997;Asian and Caribbean;Nicaragua;2015
KY703998;Asian and Caribbean;Nicaragua;2015
KY703999;Asian and Caribbean;Nicaragua;2015
KY704000;Asian and Caribbean;Nicaragua;2015
KY704001;Asian and Caribbean;Nicaragua;2015
KY704002;Asian and Caribbean;Nicaragua;2015
KY704933;East-Central-South-African;Brazil;2016
KY704934;East-Central-South-African;Brazil;2016
KY704935;East-Central-South-African;Brazil;2016
KY704936;East-Central-South-African;Brazil;2016
KY704937;East-Central-South-African;Brazil;2016
KY704938;East-Central-South-African;Brazil;2016
KY704939;East-Central-South-African;Brazil;2016
KY704940;East-Central-South-African;Brazil;2016
KY704941;East-Central-South-African;Brazil;2016
KY704942;East-Central-South-African;Brazil;2016
KY704943;East-Central-South-African;Brazil;2016
KY704944;East-Central-South-African;Brazil;2016
KY704945;East-Central-South-African;Brazil;2016
KY704946;East-Central-South-African;Brazil;2016
KY704947;East-Central-South-African;Brazil;2016
KY704948;East-Central-South-African;Brazil;2016
KY704949;East-Central-South-African;Brazil;2016
KY704950;East-Central-South-African;Brazil;2016
KY704951;East-Central-South-African;Brazil;2016
KY704952;East-Central-South-African;Brazil;2016
KY704953;East-Central-South-African;Brazil;2016
KY704954;East-Central-South-African;Brazil;2016
KY704955;East-Central-South-African;Brazil;2016
KY751908;East-Central-South-African;Australia;2016
KY883764;Asian and Caribbean;Singapore;2013
KY885022;Asian and Caribbean;Indonesia;2016
KY885023;Asian and Caribbean;Indonesia;2016
KY885024;Asian and Caribbean;Indonesia;2016
KY885025;Asian and Caribbean;Indonesia;2016
KY885026;Asian and Caribbean;Indonesia;2016
KY885027;Asian and Caribbean;Indonesia;2016
LC064714;Asian and Caribbean;Philippines;2013
LC064715;Asian and Caribbean;Philippines;2013
LC064716;Asian and Caribbean;Philippines;2012
LC064717;Asian and Caribbean;Philippines;2013
LC064718;Asian and Caribbean;Philippines;2013
LC064719;Asian and Caribbean;Philippines;2011
LC064720;Asian and Caribbean;Philippines;2011
LC064721;Asian and Caribbean;Philippines;2011
LC064722;Asian and Caribbean;Philippines;2012
LC064723;East-Central-South-African;Philippines;2012
LC064724;Asian and Caribbean;Philippines;2012
LC064725;Asian and Caribbean;Philippines;2011
LC064726;East-Central-South-African;Philippines;2013
LC064727;East-Central-South-African;Philippines;2013
LC064728;Asian and Caribbean;Philippines;2012
LC064729;Asian and Caribbean;Philippines;2013
LC064730;Asian and Caribbean;Philippines;2013
LC064731;Asian and Caribbean;Philippines;2012
LC064732;Asian and Caribbean;Philippines;2012
LC064733;Asian and Caribbean;Philippines;2012
LC064734;Asian and Caribbean;Philippines;2012
LC064735;Asian and Caribbean;Philippines;2012
LC064736;Asian and Caribbean;Philippines;2012
LC064737;Asian and Caribbean;Philippines;2012
LC064738;Asian and Caribbean;Philippines;2012
LC064739;Asian and Caribbean;Philippines;2012
LC064740;Asian and Caribbean;Philippines;2013
LC064741;Asian and Caribbean;Philippines;2013
LC064742;Asian and Caribbean;Philippines;2012
LC064743;Asian and Caribbean;Philippines;2012
LC064744;Asian and Caribbean;Philippines;2013
LC146714;Asian and Caribbean;Cuba;2016
LC147062;East-Central-South-African;Laos;2013
LC147063;East-Central-South-African;Laos;2013
LC147064;East-Central-South-African;Laos;2013
LC259083;Asian and Caribbean;Indonesia;2009
LC259084;Asian and Caribbean;Philippines;2012
LC259085;Asian and Caribbean;Indonesia;2012
LC259086;Asian and Caribbean;Indonesia;2013
LC259087;Asian and Caribbean;Indonesia;2013
LC259088;Asian and Caribbean;Tonga;2014
LC259089;Asian and Caribbean;Dominica;2014
LC259090;Asian and Caribbean;Colombia;2015
LC259091;Asian and Caribbean;Indonesia;2015
LC259092;Asian and Caribbean;Cuba;2016
LC259093;East-Central-South-African;Malaysia;2009
LC259094;East-Central-South-African;Angola;2016
LC331252;East-Central-South-African;Japan;2016
LC364266;East-Central-South-African;Bangladesh;2017
LC364267;East-Central-South-African;Bangladesh;2017
LC364268;East-Central-South-African;Bangladesh;2017
LC364269;East-Central-South-African;Bangladesh;2017
LC411941;Asian and Caribbean;Aruba;2014
LC488387;Asian and Caribbean;India;2016
LN898093;Asian and Caribbean;Martinique;2013
LN898094;Asian and Caribbean;Guadeloupe;2014
LN898095;Asian and Caribbean;Martinique;2014
LN898096;Asian and Caribbean;Martinique;2014
LN898097;Asian and Caribbean;Guadeloupe;2014
LN898098;Asian and Caribbean;Guadeloupe;2014
LN898099;Asian and Caribbean;Guadeloupe;2014
LN898100;Asian and Caribbean;Martinique;2014
LN898101;Asian and Caribbean;Martinique;2014
LN898102;Asian and Caribbean;Guadeloupe;2014
LN898103;Asian and Caribbean;Guadeloupe;2014
LN898104;Asian and Caribbean;Martinique;2014
LN898105;Asian and Caribbean;Martinique;2014
LN898106;Asian and Caribbean;Martinique;2014
LN898107;Asian and Caribbean;Martinique;2014
LN898108;Asian and Caribbean;Martinique;2014
LN898109;Asian and Caribbean;Martinique;2014
LN898110;Asian and Caribbean;Guadeloupe;2014
LN898111;Asian and Caribbean;Guadeloupe;2014
LN898112;Asian and Caribbean;Martinique;2014
LN901341;East-Central-South-African;Laos;2012
LN901342;East-Central-South-African;Laos;2013
LN901343;East-Central-South-African;Laos;2013
LN901344;East-Central-South-African;Laos;2013
LN901345;East-Central-South-African;Laos;2013
LN901346;East-Central-South-African;Laos;2012
LN901347;East-Central-South-African;Laos;2012
LN901348;East-Central-South-African;Laos;2013
LN901349;East-Central-South-African;Laos;2013
LN901350;East-Central-South-African;Laos;2013
LN901351;East-Central-South-African;Laos;2013
LN901352;East-Central-South-African;Laos;2013
LN901353;East-Central-South-African;Laos;2013
LN901354;East-Central-South-African;Laos;2012
LN901355;East-Central-South-African;Laos;2013
LN901356;East-Central-South-African;Laos;2013
LN901357;East-Central-South-African;Laos;2013
LN901358;East-Central-South-African;Laos;2013
LN901359;East-Central-South-African;Laos;2013
LN901360;East-Central-South-African;Laos;2013
LN901361;East-Central-South-African;Laos;2013
LN901362;East-Central-South-African;Laos;2013
LN901363;East-Central-South-African;Laos;2013
LN901366;East-Central-South-African;Laos;2012
LN901367;East-Central-South-African;Laos;2012
LN901368;East-Central-South-African;Laos;2012
LN901369;East-Central-South-African;Laos;2012
LN901370;East-Central-South-African;Laos;2012
LN901371;East-Central-South-African;Laos;2012
LN901373;East-Central-South-African;Laos;2013
LN901374;East-Central-South-African;Laos;2013
LN901375;East-Central-South-African;Laos;2013
LN901376;East-Central-South-African;Laos;2013
LN901377;East-Central-South-African;Laos;2013
LN901378;East-Central-South-African;Laos;2013
LN901379;East-Central-South-African;Laos;2013
LN901380;East-Central-South-African;Laos;2013
LN901381;East-Central-South-African;Laos;2013
LN901382;East-Central-South-African;Laos;2013
LN901383;East-Central-South-African;Laos;2013
LT908477;East-Central-South-African;Italy;2017
LT908478;East-Central-South-African;Italy;2017
LT964945;Could not assign;Italy;2017
LT964946;Could not assign;Italy;2017
LT964947;Could not assign;Italy;2017
LT964948;Could not assign;Italy;2017
LT964949;Could not assign;Italy;2017
LT964950;Could not assign;Italy;2017
LT964951;Could not assign;Italy;2017
LT964952;Could not assign;Italy;2017
LT964953;Could not assign;Italy;2017
LT964954;Could not assign;Italy;2017
LT964955;Could not assign;Italy;2017
LT964956;Could not assign;Italy;2017
LT964957;Could not assign;Italy;2017
LT964958;Could not assign;Italy;2017
LT964959;Could not assign;Italy;2017
LT964960;Could not assign;Italy;2017
LT964961;Could not assign;Italy;2017
LT964962;Could not assign;Italy;2017
LT964963;Could not assign;Italy;2017
LT964964;Could not assign;Italy;2017
LT964965;Could not assign;Italy;2017
LT964966;Could not assign;Italy;2017
LT964967;Could not assign;Italy;2017
LT964968;Could not assign;Italy;2017
LT964969;Could not assign;Italy;2017
MF001505;Asian and Caribbean;USA;2015
MF001506;Asian and Caribbean;USA;2015
MF001507;Asian and Caribbean;USA;2015
MF001508;Asian and Caribbean;USA;2015
MF001509;Asian and Caribbean;USA;2015
MF001510;Asian and Caribbean;USA;2015
MF001511;Asian and Caribbean;USA;2015
MF001512;Asian and Caribbean;USA;2015
MF001513;Asian and Caribbean;USA;2015
MF001514;Asian and Caribbean;USA;2015
MF001515;Asian and Caribbean;USA;2015
MF001516;Asian and Caribbean;USA;2015
MF001517;Asian and Caribbean;USA;2015
MF001518;Asian and Caribbean;USA;2015
MF001519;Asian and Caribbean;USA;2015
MF076568;East-Central-South-African;Laos;2013
MF076569;East-Central-South-African;Laos;2013
MF076570;East-Central-South-African;Laos;2013
MF076571;East-Central-South-African;Laos;2013
MF076572;East-Central-South-African;Laos;2013
MF076573;East-Central-South-African;Laos;2012
MF076574;East-Central-South-African;Laos;2012
MF076575;East-Central-South-African;Laos;2012
MF076576;East-Central-South-African;Laos;2012
MF101870;East-Central-South-African;Brazil;2016
MF101871;East-Central-South-African;Brazil;2016
MF101872;East-Central-South-African;Brazil;2016
MF101873;East-Central-South-African;Brazil;2016
MF101874;East-Central-South-African;Brazil;2016
MF346356;East-Central-South-African;India;2015
MF346357;East-Central-South-African;India;2016
MF346358;East-Central-South-African;India;2016
MF346359;East-Central-South-African;India;2015
MF407264;Asian and Caribbean;Mexico;2015
MF409043;Asian and Caribbean;South Korea;2014
MF409044;Asian and Caribbean;South Korea;2014
MF409045;Asian and Caribbean;South Korea;2014
MF409046;Asian and Caribbean;South Korea;2014
MF409047;Asian and Caribbean;South Korea;2014
MF477846;Could not assign;India;2016
MF477847;Could not assign;India;2015
MF499120;East-Central-South-African;Hong Kong;2016
MF503628;East-Central-South-African;Hong Kong;2016
MF573001;East-Central-South-African;India;2015
MF573002;East-Central-South-African;India;2015
MF573003;East-Central-South-African;India;2015
MF573004;East-Central-South-African;India;2015
MF573005;East-Central-South-African;India;2015
MF573006;East-Central-South-African;India;2015
MF573007;East-Central-South-African;India;2015
MF573008;East-Central-South-African;India;2015
MF573009;East-Central-South-African;India;2015
MF573010;East-Central-South-African;India;2016
MF573011;East-Central-South-African;India;2016
MF589165;Could not assign;Brazil;2016
MF589166;Could not assign;Brazil;2016
MF589167;Could not assign;Brazil;2016
MF589168;Could not assign;Brazil;2016
MF589169;Could not assign;Brazil;2016
MF589170;Could not assign;Brazil;2016
MF589171;Could not assign;Brazil;2016
MF589172;Could not assign;Brazil;2016
MF589173;Could not assign;Brazil;2016
MF589174;East-Central-South-African;Brazil;2016
MF589175;East-Central-South-African;Brazil;2016
MF740874;East-Central-South-African;Pakistan;2017
MF740875;East-Central-South-African;Pakistan;2017
MF740876;East-Central-South-African;Pakistan;2017
MF740877;East-Central-South-African;Pakistan;2017
MF740878;East-Central-South-African;Pakistan;2017
MF740879;East-Central-South-African;Pakistan;2017
MF740880;East-Central-South-African;Pakistan;2017
MF740881;East-Central-South-African;Pakistan;2017
MF773559;Asian and Caribbean;Samoa;2014
MF773561;Asian and Caribbean;Indonesia;2011
MF773562;Asian and Caribbean;Kiribati;2015
MF773563;Asian and Caribbean;Philippines;2014
MF773564;Asian and Caribbean;Philippines;2016
MF773566;East-Central-South-African;Bangladesh;2017
MF773568;East-Central-South-African;Malaysia;2008
MF773569;East-Central-South-African;Papua New Guinea;2013
MF774598;Could not assign;India;2016
MF774599;Could not assign;India;2016
MF774600;Could not assign;India;2016
MF774601;Could not assign;India;2016
MF774602;Could not assign;India;2016
MF774603;Could not assign;India;2016
MF774604;Could not assign;India;2016
MF774605;Could not assign;India;2016
MF774606;Could not assign;India;2016
MF774607;Could not assign;India;2016
MF774608;Could not assign;India;2016
MF774613;East-Central-South-African;Pakistan;2016
MF774614;East-Central-South-African;Pakistan;2016
MF774615;East-Central-South-African;Pakistan;2016
MF774616;East-Central-South-African;Pakistan;2016
MF774617;East-Central-South-African;Pakistan;2016
MF774618;East-Central-South-African;Pakistan;2016
MF774619;East-Central-South-African;Pakistan;2016
MF988056;East-Central-South-African;Italy;2017
MF988057;East-Central-South-African;Italy;2017
MF988058;East-Central-South-African;Italy;2017
MG049915;East-Central-South-African;Italy;2017
MG208125;Asian and Caribbean;Saint Martin;2013
MG262507;Could not assign;Brazil;2016
MG262508;Could not assign;Brazil;2016
MG262509;Could not assign;Brazil;2016
MG262510;Could not assign;Brazil;2016
MG262511;Could not assign;Brazil;2016
MG262512;Could not assign;Brazil;2016
MG262513;Could not assign;Brazil;2016
MG262514;Could not assign;Brazil;2016
MG262515;Could not assign;Brazil;2016
MG262516;Could not assign;Brazil;2016
MG262517;Could not assign;Brazil;2016
MG262518;Could not assign;Brazil;2016
MG262519;Could not assign;Brazil;2016
MG262520;Could not assign;Brazil;2016
MG262521;Could not assign;Brazil;2016
MG262522;Could not assign;Brazil;2016
MG262523;Could not assign;Brazil;2016
MG262524;Could not assign;Brazil;2016
MG262525;Could not assign;Brazil;2016
MG262526;Could not assign;Brazil;2017
MG262527;Could not assign;Brazil;2017
MG516709;East-Central-South-African;Pakistan;2016
MG516710;East-Central-South-African;Pakistan;2016
MG516711;East-Central-South-African;Pakistan;2016
MG525024;Asian and Caribbean;Mexico;2015
MG525025;Asian and Caribbean;Mexico;2015
MG525026;Asian and Caribbean;Mexico;2015
MG525027;Asian and Caribbean;Mexico;2015
MG525028;Asian and Caribbean;Mexico;2015
MG525029;Asian and Caribbean;Mexico;2015
MG525030;Asian and Caribbean;Mexico;2015
MG525031;Asian and Caribbean;Mexico;2015
MG525032;Asian and Caribbean;Mexico;2015
MG525033;Asian and Caribbean;Mexico;2015
MG591452;Could not assign;Brazil;2017
MG591454;Could not assign;Brazil;2017
MG591455;Could not assign;Brazil;2017
MG591456;Could not assign;Brazil;2017
MG591457;Could not assign;Brazil;2017
