Acession;Virus;Genotype;Product;Host;Country;Date;Size;Clinic;Gender;Age
KY680360;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11307;CHF;F;31
KY680361;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11571;CHF;M;34
KY680362;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;12136;CHF;M;75
KY680363;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11952;CHF;unknown;56
KY680364;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11307;CHF;F;40
KY680365;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11291;CHF;F;52
KY680366;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2015;11775;CHF;F;45
KY680367;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;12136;CHF;F;61
KY680368;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11959;CHF;M;37
KY680369;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;12136;CHF;F;58
KY680370;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11952;CHF;M;64
KY680371;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11959;CHF;F;35
KY680372;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;12136;CHF;F;39
KY680373;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11574;CHF;M;31
KY680374;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11952;CHF;F;65
KY680375;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11570;CHF;F;33
KY680376;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11307;CHF;F;31
KY680377;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11307;CHF;M;51
KY680378;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11571;CHF;unknown;62
KY680379;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11307;CHF;F;28
KY680380;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11307;CHF;M;70
KY680381;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11571;CHF;F;43
KY680382;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;12136;CHF;F;49
KY680383;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;12136;CHF;F;35
KY680384;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11526;CHF;F;37
KY680385;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11307;CHF;M;14
KY680386;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11704;CHF;F;1
KY680387;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11959;CHF;M;42
KY680388;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11550;CHF;F;49
KY680389;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2015;11959;CHF;F;61
KY680390;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11567;CHF;F;44
KY680391;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11617;CHF;F;81
KY680392;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11295;CHF;M;23
KY680393;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;12135;CHF;F;54
KY680394;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11633;CHF;F;49
KY680395;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11697;CHF;F;66
KY680396;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11571;CHF;M;69
KY680397;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;12136;CHF;M;65
KY680398;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11571;CHF;M;25
KY680399;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11764;CHF;F;40
KY680400;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11775;CHF;F;37
KY680401;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11775;CHF;M;41
KY680402;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;12136;CHF;unknown;35
KY680403;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;12136;CHF;M;75
KY680404;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;12137;CHF;F;53
KY680405;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;12136;CHF;M;46
KY680406;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11952;CHF;F;11
KY680407;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11502;CHF;F;48
KY680408;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11716;CHF;F;88
KY680409;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11307;CHF;F;23
KY680410;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11307;CHF;F;1
KY680411;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;12136;CHF;M;43
KY680412;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11747;CHF;M;21
KY680413;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11959;N/A;M;42
KY680414;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2014;11307;CHF;F;56
KY703888;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11456;CHF;M;13
KY703889;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;F;5
KY703890;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;F;2
KY703891;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;M;9
KY703892;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11591;CHF;M;12
KY703893;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11997;N/A;N/A;N/A
KY703894;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;M;6
KY703895;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;12136;CHF;M;14
KY703896;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2014;11795;N/A;N/A;N/A
KY703897;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11571;CHF;M;12
KY703898;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;M;14
KY703899;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11775;CHF;M;4
KY703900;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;M;12
KY703901;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11952;CHF;M;13
KY703902;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11332;N/A;N/A;N/A
KY703903;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;M;1
KY703904;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2014;11307;N/A;N/A;N/A
KY703905;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11954;CHF;F;1
KY703906;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;F;7
KY703907;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;M;14
KY703908;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2014;12041;N/A;N/A;N/A
KY703909;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11775;CHF;M;5
KY703910;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11959;CHF;M;16
KY703911;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11571;CHF;F;14
KY703912;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11303;CHF;F;40
KY703913;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11775;CHF;M;13
KY703914;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11959;CHF;M;14
KY703915;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;M;6
KY703916;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11580;CHF;M;6
KY703917;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2016;11307;CHF;M;1
KY703918;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;M;11
KY703919;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;M;12
KY703920;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11397;CHF;M;26
KY703921;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;F;5
KY703922;Chikungunya;Asian and Caribbean;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11277;N/A;N/A;N/A
KY703923;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;F;5
KY703924;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11775;CHF;M;1
KY703925;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11681;N/A;N/A;N/A
KY703926;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11960;CHF;F;12
KY703927;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;12136;CHF;M;12
KY703928;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;M;11
KY703929;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11308;CHF;M;13
KY703930;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11984;CHF;F;11
KY703931;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11698;CHF;M;8
KY703932;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11591;CHF;M;5
KY703933;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;M;5
KY703934;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;F;2
KY703935;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11827;CHF;M;10
KY703936;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11295;CHF;F;13
KY703937;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11959;CHF;M;14
KY703938;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11959;CHF;F;1
KY703939;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;M;27
KY703940;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2014;11952;CHF;M;13
KY703941;Chikungunya;Asian and Caribbean;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;10959;CHF;F;11
KY703942;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11952;CHF;M;12
KY703943;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;M;3
KY703944;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;M;13
KY703945;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11952;CHF;F;4
KY703946;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;12123;CHF;M;4
KY703947;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2014;11307;CHF;F;12
KY703948;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;M;13
KY703949;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11959;CHF;M;6
KY703950;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2014;11952;CHF;M;12
KY703951;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11611;N/A;N/A;N/A
KY703952;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;12035;N/A;N/A;N/A
KY703953;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;F;13
KY703954;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2014;11307;CHF;M;12
KY703955;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;12136;CHF;F;13
KY703956;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2014;11634;N/A;N/A;N/A
KY703957;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11999;N/A;N/A;N/A
KY703958;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11775;CHF;M;7
KY703959;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2014;11306;CHF;M;12
KY703960;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;12136;CHF;M;5
KY703961;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11571;CHF;F;6
KY703962;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11959;CHF;F;7
KY703963;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11328;N/A;N/A;N/A
KY703964;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;F;38
KY703965;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11306;N/A;N/A;N/A
KY703966;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11791;CHF;M;13
KY703967;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;12136;CHF;F;6
KY703968;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11445;CHF;M;4
KY703969;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2014;12136;CHF;M;4
KY703970;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;12136;CHF;M;1
KY703971;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11456;CHF;M;1
KY703972;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2014;11867;N/A;N/A;N/A
KY703973;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;F;5
KY703974;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11775;CHF;F;3
KY703975;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;M;1
KY703976;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11633;N/A;N/A;N/A
KY703977;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11663;N/A;N/A;N/A
KY703978;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;12136;CHF;F;1
KY703979;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;F;38
KY703980;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11300;N/A;N/A;N/A
KY703981;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2014;11307;CHF;F;14
KY703982;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11709;CHF;M;12
KY703983;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2014;11710;N/A;N/A;N/A
